,Unstandardised Residuals,Standardised Residuals,Date,Loss,Estimated VaR 95%,Estimated VaR 99%,Estimated ES 95%,Estimated ES 99%,var_95_hist,var_99_hist
1509,0.010465948346763732,0.8689195294513863,11/1/2018,0.010465948346763732,0.022137345911896113,0.03549074599272348,0.03006972878919936,0.04179466473040749,1.837919656751922,2.946565498520909
1511,0.007878898100162957,0.6752848018899799,11/5/2018,0.007878898100162957,0.02085019245504342,0.03186416489245384,0.027832870226308485,0.03659957674735518,1.787028833521878,2.7310146676913245
1512,0.007055890123679909,0.6148640615055827,11/6/2018,0.007055890123679909,0.020507100490315063,0.031339836929488885,0.027374877613023818,0.03599732711721141,1.7813573490575199,2.7310146676913245
1513,0.021652345333527112,1.9230496104154173,11/7/2018,0.021652345333527112,0.02005697839270917,0.030749530524595493,0.026763653790812515,0.03531929382673382,1.7813573490575199,2.7310146676913245
1514,0.0010860451267751259,0.08948524529773332,11/8/2018,0.0010860451267751259,0.021619591716512634,0.03314518679732202,0.028848775546858725,0.03807097446577991,1.787028833521878,2.7310146676913245
1519,0.00854023583619945,0.7135274438165617,11/15/2018,0.00854023583619945,0.02138901287767259,0.032687613540762335,0.02851689247412061,0.03754540012301848,1.787028833521878,2.7310146676913245
1520,0.005265027834089331,0.44651200500599125,11/16/2018,0.005265027834089331,0.02107167655814009,0.03220264646749669,0.0280938039588162,0.03698836090112662,1.787028833521878,2.7310146676913245
1523,0.0001693993712912345,0.013384035681868956,11/21/2018,0.0001693993712912345,0.02261810772725331,0.034565969389992526,0.030155582668307958,0.03970290305130092,1.787028833521878,2.7310146676913245
1525,0.014564195251914214,1.2087964816871906,11/26/2018,0.014564195251914214,0.02153103292945242,0.032904654719528664,0.028706240648762284,0.03779469632476754,1.787028833521878,2.7310146676913245
1526,0.00495928594374373,0.40603056058301007,11/27/2018,0.00495928594374373,0.021826896385396467,0.03335680603497477,0.029100700477667493,0.0383140429584214,1.787028833521878,2.7310146676913245
1527,0.0251728402973459,2.114631799722927,11/28/2018,0.0251728402973459,0.021273013788449008,0.03251033872114788,0.028362236736924912,0.03734178005678572,1.787028833521878,2.7310146676913245
1529,0.006876532255181367,0.5419986338147301,11/30/2018,0.006876532255181367,0.023318349924857273,0.03464936861477828,0.03036929696250061,0.03979869643984627,1.837919656751922,2.7310146676913245
1530,0.012641533375493452,1.0181940503953848,12/3/2018,0.012641533375493452,0.02281895349249254,0.0339073019108446,0.02971889422794302,0.03894634937931781,1.837919656751922,2.7310146676913245
1534,0.0010171374593248572,0.07073782302776112,12/10/2018,0.0010171374593248572,0.0256956447013554,0.03848546603701343,0.03366539778067485,0.04390487096147139,1.787028833521878,2.676509512759655
1536,0.006621995595287977,0.489461106736851,12/12/2018,0.006621995595287977,0.024176991596181387,0.03621091433066544,0.031675719706014856,0.041310023881631984,1.787028833521878,2.676509512759655
1537,0.0023877786481909524,0.18066082528421692,12/13/2018,0.0023877786481909524,0.02361900697437977,0.0353751968983494,0.030944670749400816,0.04035662329163265,1.787028833521878,2.676509512759655
1540,0.0026277093434750043,0.1892775357956704,12/18/2018,0.0026277093434750043,0.02480903157981672,0.03715754764564699,0.03250379301219862,0.042389959187654334,1.787028833521878,2.676509512759655
1545,0.05023694478206053,3.256903057162908,12/26/2018,0.05023694478206053,0.027564489104502734,0.04128451422754182,0.03611388237615278,0.04709807250674818,1.787028833521878,2.676509512759655
1546,0.010777755185310767,0.5565068419101565,12/27/2018,0.010777755185310767,0.03460902513018819,0.05183541711844046,0.04534334948006575,0.05913472108224945,1.837919656751922,2.7310146676913245
1548,0.011347229495404676,0.616610221125712,12/31/2018,0.011347229495404676,0.03382249502968838,0.050257762728996014,0.04413115704748496,0.05813417553802171,1.837919656751922,2.7310146676913245
1549,0.000489185115537083,0.027090889042918093,1/2/2019,0.000489185115537083,0.03318764984832038,0.04931442905515458,0.043302819209747136,0.057043002306102555,1.837919656751922,2.7310146676913245
1551,0.032900894197659625,1.8001153739651286,1/4/2019,0.032900894197659625,0.0335918469700072,0.049915036521269905,0.04383021042200528,0.0577377371683142,1.837919656751922,2.7310146676913245
1552,0.004931024273864715,0.25330391401991315,1/7/2019,0.004931024273864715,0.03577846981134437,0.05316419870878045,0.04668328781709293,0.061496109103387674,1.837919656751922,2.7310146676913245
1553,0.010434877819064603,0.5517479023024005,1/8/2019,0.010434877819064603,0.034759474353111684,0.051650045719273605,0.04535371563270891,0.05974465756826739,1.837919656751922,2.7310146676913245
1554,0.0038368529237846616,0.20724570444882492,1/9/2019,0.0038368529237846616,0.03402641047467991,0.050560766219488545,0.04439722330071169,0.058484665833419665,1.837919656751922,2.7310146676913245
1555,0.005362854193251998,0.2983650473103395,1/10/2019,0.005362854193251998,0.03303501943986169,0.04908763139144546,0.04310366901340591,0.05678066083927732,1.837919656751922,2.7310146676913245
1558,0.007048106860588099,0.428189635249255,1/15/2019,0.007048106860588099,0.030252610235234515,0.04495317408726427,0.03947321722467811,0.051998250050882745,1.837919656751922,2.7310146676913245
1559,0.005234413355829304,0.32609282933705797,1/16/2019,0.005234413355829304,0.02950212434232813,0.043838006743635714,0.038493992871989104,0.05070831332094214,1.837919656751922,2.7310146676913245
1560,0.007135468757497598,0.4569439394387109,1/17/2019,0.007135468757497598,0.02870027843164569,0.042646522156560736,0.03744775462785161,0.049330098884510384,1.837919656751922,2.7310146676913245
1561,0.014079905542841331,0.9238496722581837,1/18/2019,0.014079905542841331,0.02801076402305255,0.041621953995197115,0.03654808508468462,0.048144960069944405,1.837919656751922,2.7310146676913245
1563,0.006342659880539614,0.4229781061427774,1/23/2019,0.006342659880539614,0.027560053584902572,0.04095223113057283,0.03596000389459269,0.04737027802164399,1.8019537273709265,2.7310146676913245
1565,0.007240215322203092,0.5106349632053304,1/25/2019,0.007240215322203092,0.02554962728152604,0.03872264076486509,0.03374489800616026,0.0447912655336258,1.8019537273709265,2.7310146676913245
1567,0.0025758320006232793,0.18926356241232822,1/29/2019,0.0025758320006232793,0.024524160992449383,0.03716845908186627,0.03239050426286411,0.04299351199523951,1.8019537273709265,2.7310146676913245
1568,0.017518361209867273,1.3261208439224168,1/30/2019,0.017518361209867273,0.023804222989347264,0.03607733159261107,0.03143963972704343,0.041731382653414945,1.8019537273709265,2.7310146676913245
1570,0.001751354667258731,0.13373174262438423,2/1/2019,0.001751354667258731,0.023598436756180497,0.03576544499272187,0.03116784572501094,0.041370617084846274,1.7851904801160798,2.7310146676913245
1571,0.006683219227231696,0.5260589801896433,2/4/2019,0.006683219227231696,0.022679622989577576,0.0346956718244533,0.0299777029091839,0.04013318872009119,1.7851904801160798,2.7310146676913245
1572,0.0065502713547545,0.5271592877011335,2/5/2019,0.0065502713547545,0.022182065909676744,0.03393450056661953,0.02932003684795869,0.03925272645685806,1.7851904801160798,2.7310146676913245
1577,0.014304857971549012,1.3102540363978967,2/12/2019,0.014304857971549012,0.019490034421437104,0.029816185147532533,0.025761736067839804,0.03448898731500375,1.7851904801160798,2.7310146676913245
1578,0.004814050749552656,0.4317568432971279,2/13/2019,0.004814050749552656,0.01990471651420435,0.0304505728447505,0.026309858785066975,0.03522279645704805,1.7851904801160798,2.7310146676913245
1580,0.016710549616968162,1.5810543430706312,2/15/2019,0.016710549616968162,0.01886811432160007,0.0288647612329951,0.02493968818835202,0.03338845593725343,1.7851904801160798,2.7310146676913245
1581,0.0005436930372160198,0.04927195324727735,2/19/2019,0.0005436930372160198,0.019698744826948153,0.030135473864954673,0.026037607431898223,0.03485831506335614,1.7851904801160798,2.7310146676913245
1582,0.0025412053895377262,0.23751344662962812,2/20/2019,0.0025412053895377262,0.019100121419637225,0.029219689625682235,0.025246352891772177,0.03379900882229058,1.7851904801160798,2.7310146676913245
1584,0.00690032320744427,0.6810697178052353,2/22/2019,0.00690032320744427,0.0180868286720336,0.027669537198143634,0.023906992490514558,0.03200591600558175,1.7851904801160798,2.7310146676913245
1585,0.0029197261165405664,0.2929303749598699,2/25/2019,0.0029197261165405664,0.01779353632585411,0.027220853593643513,0.023519321548041365,0.03148691456165171,1.7851904801160798,2.7310146676913245
1589,0.003636304740225693,0.40932554794677645,3/1/2019,0.003636304740225693,0.01582495450114439,0.023777172662021572,0.020324564980025744,0.026553060881992337,1.7813573490575199,2.676509512759655
1595,0.00786984732761109,0.9914672815679649,3/11/2019,0.00786984732761109,0.014139660111456434,0.021244998829417567,0.018160080062788943,0.02372526605135138,1.7813573490575199,2.676509512759655
1597,0.0055630344654371555,0.7190213257464807,3/13/2019,0.0055630344654371555,0.013782278735305303,0.0207080292800693,0.017701082155293573,0.023125607490668318,1.7813573490575199,2.676509512759655
1598,0.00017992242333075836,0.02359942040868048,3/14/2019,0.00017992242333075836,0.013581101802932163,0.020405758669666846,0.017442703299657403,0.022788048015665082,1.7813573490575199,2.676509512759655
1599,0.0050524119775436915,0.6835072966793881,3/15/2019,0.0050524119775436915,0.013167600770888889,0.01978446870424508,0.016911628875749048,0.022094224973215403,1.7813573490575199,2.676509512759655
1600,0.0028986424873185257,0.3985606652469365,3/18/2019,0.0028986424873185257,0.012955413183777329,0.019465654460885044,0.016639108635523907,0.02173819046338039,1.7813573490575199,2.676509512759655
1603,0.008347017057894313,1.2162436192949542,3/21/2019,0.008347017057894313,0.012225363358870448,0.018368746363143958,0.015701479076847873,0.020513222805733197,1.7813573490575199,2.676509512759655
1605,0.00017919434466495687,0.022339392591781183,3/25/2019,0.00017919434466495687,0.014289070818152252,0.02146949010175609,0.018351973670870478,0.023975965766856323,1.7813573490575199,2.676509512759655
1606,0.005745989735111756,0.7388241167148449,3/26/2019,0.005745989735111756,0.013853988805567014,0.02081577446961124,0.017793182008260036,0.0232459314929505,1.7734442534711197,2.676509512759655
1608,0.0034206725339860355,0.4589889259253776,3/28/2019,0.0034206725339860355,0.013216815713306117,0.019947022814963935,0.01701081758541637,0.022275756615345005,1.7734442534711197,2.676509512759655
1609,0.008512198885993527,1.1702213186814996,3/29/2019,0.008512198885993527,0.012900047160119424,0.019468950812256292,0.016603117864701478,0.021741871650369834,1.7734442534711197,2.676509512759655
1610,0.012629409982597206,1.717310344267632,4/1/2019,0.012629409982597206,0.013042228874431848,0.019683533655868567,0.016786114076392276,0.021981506168386716,1.7734442534711197,2.676509512759655
1612,0.0012864574701576537,0.16994268397690224,4/3/2019,0.0012864574701576537,0.013424882756919209,0.02026104081718319,0.017278612083063475,0.022626434942389657,1.7734442534711197,2.676509512759655
1613,0.006271906044801767,0.853773612690993,4/4/2019,0.006271906044801767,0.01302789822515888,0.019661905618207926,0.016767669689638994,0.0219573531452782,1.7734442534711197,2.676509512759655
1614,0.0009257430887332774,0.12705578173618573,4/5/2019,0.0009257430887332774,0.012921519496952267,0.019501357195305435,0.01663075402252642,0.021778061346861523,1.7734442534711197,2.676509512759655
1617,0.00018342841084528771,0.026680041181157077,4/10/2019,0.00018342841084528771,0.012192637145052835,0.018401316669800848,0.01569263965380538,0.02054959556324725,1.7734442534711197,2.676509512759655
1619,0.010500293383134185,1.6228195538366619,4/12/2019,0.010500293383134185,0.011474895601334634,0.017318090024415995,0.014768864159124491,0.019339906611884148,1.7200966378987441,2.676509512759655
1621,0.003148507008867263,0.47824008478374863,4/16/2019,0.003148507008867263,0.011324304450142665,0.017620875431289318,0.0148864529452521,0.019678040983752844,1.7200966378987441,2.676509512759655
1623,0.00408475267326569,0.6546626408563516,4/18/2019,0.00408475267326569,0.010579958066355146,0.016700020292841154,0.014044841774671803,0.018649679752488154,1.695648143693375,2.676509512759655
1625,0.0048408135916764294,0.8123670292255049,4/23/2019,0.0048408135916764294,0.010016519312390155,0.015949051551206676,0.013187930735368343,0.01781103846403321,1.6597556466179635,2.676509512759655
1628,0.0020413421130043297,0.35766284661105424,4/26/2019,0.0020413421130043297,0.00947296911278697,0.015276038973638582,0.01251686642571038,0.01705945440479575,1.6597556466179635,2.676509512759655
1629,0.0005575100841839209,0.10034158704901544,4/29/2019,0.0005575100841839209,0.009221804612465497,0.014871012983368412,0.012184996611297013,0.016607143277173282,1.6597556466179635,2.676509512759655
1630,0.0013020103547578543,0.24162353925796762,4/30/2019,0.0013020103547578543,0.00894374382935104,0.014422614249104276,0.011817588078762683,0.016106395814067986,1.6597556466179635,2.676509512759655
1633,0.007204240758700298,1.3648523113385898,5/3/2019,0.007204240758700298,0.008760859456742908,0.014127696280897228,0.011575938471756591,0.015777047372337427,1.6597556466179635,2.676509512759655
1638,0.005802306236857735,0.8995510475593962,5/10/2019,0.005802306236857735,0.010705796592822454,0.017264087325593362,0.01414583161179124,0.019279599317572425,1.6597556466179635,2.676509512759655
1640,0.008196847336360946,0.9498313781736633,5/14/2019,0.008196847336360946,0.014323346189246503,0.023097720684478677,0.018925788618692187,0.025794285649018416,1.6597556466179635,2.676509512759655
1641,0.00484263177296107,0.5628068222139283,5/15/2019,0.00484263177296107,0.014281250888263987,0.023029838117697377,0.01887016706506155,0.025718478068605423,1.6597556466179635,2.676509512759655
1642,0.00812353384215525,0.9640786021425937,5/16/2019,0.00812353384215525,0.013985458379684129,0.02255284533588022,0.01847932916877598,0.02518579831917112,1.6597556466179635,2.676509512759655
1645,0.007770945847652921,0.9725696273683545,5/21/2019,0.007770945847652921,0.013261643061077587,0.021385626179446476,0.017522934235781665,0.023882311072644227,1.6597556466179635,2.676509512759655
1648,0.004116413412338815,0.5106759101472497,5/24/2019,0.004116413412338815,0.013378818677727016,0.021574582700404684,0.01767776125194615,0.024093327499044952,1.6597556466179635,2.676509512759655
1651,0.001410425651709346,0.1762185928612278,5/30/2019,0.001410425651709346,0.013284420795499807,0.021422357383213974,0.01755303101492754,0.02392333049508654,1.6597556466179635,2.676509512759655
1654,0.02162727795391106,2.7062452342826764,6/4/2019,0.02162727795391106,0.01326413299513662,0.021389641428443355,0.017526224246722764,0.023886795085633742,1.6597556466179635,2.676509512759655
1655,0.008389129467627932,0.893784897983383,6/5/2019,0.008389129467627932,0.015578586117891062,0.025121911183037186,0.0205843679228149,0.028054792157045122,1.6809343889997463,2.7064711714777228
1656,0.007014954884505542,0.7519304495988287,6/6/2019,0.007014954884505542,0.015681874445885556,0.025249374026893593,0.020842657644790548,0.027884982820160678,1.6809343889997463,2.7064711714777228
1657,0.009612970724245162,1.0441139143515086,6/7/2019,0.009612970724245162,0.015476063338230277,0.024917997720189336,0.020569115698567432,0.027519016416018765,1.6809343889997463,2.7064711714777228
1658,0.0027374387068714867,0.2965261330006419,6/10/2019,0.0027374387068714867,0.015517872956409265,0.024985315354376866,0.02062468453767344,0.02759336087583839,1.6809343889997463,2.7064711714777228
1661,0.004021216003343042,0.4760685901323932,6/13/2019,0.004021216003343042,0.014198374784053008,0.02286079235831584,0.01887094975524991,0.025247073511125984,1.6809343889997463,2.7064711714777228
1663,0.0003660544467369853,0.04576167163818501,6/17/2019,0.0003660544467369853,0.01344604525445345,0.021649467159285177,0.017871034415051272,0.023909306391488867,1.6809343889997463,2.7064711714777228
1664,0.013455217732474711,1.73481821333883,6/18/2019,0.013455217732474711,0.013037295795083116,0.02099133996801437,0.017327768680234456,0.023182481821401698,1.6809343889997463,2.7064711714777228
1665,0.0012997592605801245,0.15830898783807343,6/19/2019,0.0012997592605801245,0.013800922287272468,0.02222085439785298,0.018342698725754038,0.024540336820764126,1.695648143693375,2.7064711714777228
1666,0.009708855320267329,1.2187080075049832,6/20/2019,0.009708855320267329,0.013508405951071532,0.02156114251365842,0.017810970138387082,0.02381176214253934,1.695648143693375,2.7064711714777228
1668,0.00018736865995405694,0.023886685602962143,6/24/2019,0.00018736865995405694,0.013300770383900103,0.021229729608915775,0.017537200538927863,0.023445755320141093,1.695648143693375,2.7064711714777228
1672,0.0018680638017856133,0.261913579838281,6/28/2019,0.0018680638017856133,0.011989041145579006,0.01930354596021935,0.015863357576463444,0.02131851058547302,1.6809343889997463,2.7064711714777228
1673,0.005437405709127763,0.7845947343872897,7/1/2019,0.005437405709127763,0.01164922710136974,0.018756411628067987,0.015413730986034772,0.02071426465699533,1.6809343889997463,2.7064711714777228
1674,0.0018817737511578336,0.2747186526382486,7/2/2019,0.0018817737511578336,0.01151410062717327,0.018538844595523785,0.015234937740420144,0.020473987295732174,1.6809343889997463,2.7064711714777228
1675,0.007373125956156912,1.1075540398919819,7/3/2019,0.007373125956156912,0.011190190751630982,0.018017317553154333,0.014806354827417979,0.01989802162619789,1.6809343889997463,2.7064711714777228
1679,0.002641389822026774,0.4252377418092205,7/10/2019,0.002641389822026774,0.010441225107884932,0.01681140854415836,0.013815357326036401,0.01856623605548579,1.6809343889997463,2.7064711714777228
1680,0.00853817942884838,1.4096414445290997,7/11/2019,0.00853817942884838,0.010181397175219885,0.016393059788903812,0.013471564744613924,0.018104218746039492,1.6809343889997463,2.7064711714777228
1681,0.008803924341887814,1.412295265983004,7/12/2019,0.008803924341887814,0.010478558939394818,0.016871519717660162,0.013864755765140027,0.018632621821668038,1.6809343889997463,2.7064711714777228
1682,0.0009615771985478361,0.1498466645938784,7/15/2019,0.0009615771985478361,0.010786681072266765,0.01736762692765566,0.014272449050334288,0.019180514257058617,1.6809343889997463,2.7064711714777228
1687,0.0007636344649437632,0.13600860590606076,7/22/2019,0.0007636344649437632,0.00943778097127156,0.015195763908826397,0.012487645380283893,0.01678194536963629,1.6809343889997463,2.7064711714777228
1688,0.006322513419708464,1.1607814434318937,7/23/2019,0.006322513419708464,0.009155668616375415,0.014741535022416112,0.012114367058180048,0.016280302648494747,1.6809343889997463,2.7064711714777228
1691,0.0013365601776818004,0.2504331705113962,7/26/2019,0.0013365601776818004,0.008971135736712292,0.014444418774294613,0.0118702014890436,0.01595217247522257,1.6809343889997463,2.7064711714777228
1692,0.0011470327881282216,0.2212318708408954,7/29/2019,0.0011470327881282216,0.008715230999703569,0.014032386753359617,0.011531599902862774,0.015497131260620942,1.6809343889997463,2.7064711714777228
1698,0.012732094782430536,1.3954805008698898,8/6/2019,0.012732094782430536,0.015336520969265173,0.024693320658862455,0.020292591639331937,0.027270886858885537,1.6809343889997463,2.7064711714777228
1700,0.015655532407397033,1.7198727702229395,8/8/2019,0.015655532407397033,0.015301086950915819,0.02463626837307442,0.020245706947168374,0.027207879276703276,1.6809343889997463,2.7064711714777228
1703,0.014689992067700608,1.501486912032868,8/13/2019,0.014689992067700608,0.016589593676006462,0.026479111953523177,0.021770053866290877,0.02924308464560957,1.695648143693375,2.7064711714777228
1705,0.0044976803983471925,0.3660362240780733,8/15/2019,0.0044976803983471925,0.020835324256751196,0.03325584064065398,0.027341605843374712,0.03672718951158597,1.695648143693375,2.7064711714777228
1706,0.012336785588912935,1.0311560670071296,8/16/2019,0.012336785588912935,0.02028679096433883,0.03238031139360384,0.02662178114142663,0.03576026977779227,1.695648143693375,2.7064711714777228
1707,0.009353561891256135,0.7803267024963716,8/19/2019,0.009353561891256135,0.02032526864336455,0.032441726687464076,0.026672274309698214,0.035828095792503116,1.695648143693375,2.7064711714777228
1709,0.008828476170785748,0.762005528221727,8/21/2019,0.008828476170785748,0.01947504138529087,0.03135674920898609,0.0257400751833212,0.03462986496446774,1.6809343889997463,2.7064711714777228
1710,0.001664055156869182,0.14547005737567523,8/22/2019,0.001664055156869182,0.019228476215899973,0.03095975481871481,0.02541419110060477,0.034191431055546916,1.6809343889997463,2.7064711714777228
1712,0.010722476302476913,0.879421223218176,8/26/2019,0.010722476302476913,0.020495046828767245,0.032999059191805756,0.02708821182052027,0.036443604410345755,1.6809343889997463,2.7064711714777228
1714,0.010417667423979093,0.8826817821475333,8/28/2019,0.010417667423979093,0.019838877135907585,0.031942560872214094,0.026220955269272015,0.035276825485055834,1.6809343889997463,2.7064711714777228
1715,0.012757795296889363,1.0881938280553523,8/29/2019,0.012757795296889363,0.01970698260684284,0.031730197592049564,0.02604663085951957,0.035042295060154466,1.6809343889997463,2.7064711714777228
1716,0.0007446799915840074,0.06317045549068855,8/30/2019,0.0007446799915840074,0.01981556404699522,0.03190502448562321,0.02619014246382078,0.035235370932792366,1.6809343889997463,2.7064711714777228
1718,0.00926451392590577,0.8176159113034157,9/4/2019,0.00926451392590577,0.019046889670476255,0.030667382461094135,0.02517418897485749,0.03386853995493354,1.6809343889997463,2.7064711714777228
1719,0.013682141105643364,1.2196729920025497,9/5/2019,0.013682141105643364,0.018856514533343756,0.030360859598698636,0.024922571006716653,0.03353002127550882,1.6809343889997463,2.7064711714777228
1720,0.0030239998469792084,0.26571090295171673,9/6/2019,0.0030239998469792084,0.019130360397898307,0.030801778615345277,0.02528451186233915,0.034016964800967234,1.6809343889997463,2.7064711714777228
1721,0.0011363879480179584,0.10275759254634766,9/9/2019,0.0011363879480179584,0.01858931815872069,0.029930646920694585,0.02456941875222629,0.033054901649874506,1.6597556466179635,2.7064711714777228
1722,0.002656560038350797,0.24768328856670707,9/10/2019,0.002656560038350797,0.017801929834458146,0.029028616345909714,0.02351021719846132,0.03205871429670113,1.6597556466179635,2.7064711714777228
1723,0.008012230393584119,0.7689851172170306,9/11/2019,0.008012230393584119,0.017293370625796025,0.028199337144457253,0.022838585663840793,0.031142872333213712,1.6597556466179635,2.7064711714777228
1724,0.002301046681249641,0.22360457561436126,9/12/2019,0.002301046681249641,0.017080040566443248,0.02785147168798213,0.022556850139828315,0.03075869559017033,1.6597556466179635,2.7064711714777228
1725,0.00096028434053963,0.0960946636902499,9/13/2019,0.00096028434053963,0.01658611722402203,0.027046058379157495,0.021904547542992116,0.029869210715979696,1.6597556466179635,2.7064711714777228
1727,0.0013393732461377539,0.14135485123868433,9/17/2019,0.0013393732461377539,0.015726607815196053,0.02564450421584347,0.020769431683446044,0.0283213579365837,1.6597556466179635,2.7064711714777228
1728,0.0011493727107194651,0.12503433275493733,9/18/2019,0.0011493727107194651,0.015257232190971142,0.024879119505059305,0.020149548166557278,0.0274760799709479,1.6597556466179635,2.7064711714777228
1731,0.0007606043212540214,0.08920526751662271,9/23/2019,0.0007606043212540214,0.014151824799002411,0.023076593184273495,0.01868968577412916,0.025485400303623743,1.6597556466179635,2.7064711714777228
1733,0.006152181271264379,0.7567853221141734,9/25/2019,0.006152181271264379,0.013492753236112341,0.02200188186243678,0.017819279265567246,0.024298507245834305,1.6597556466179635,2.7064711714777228
1736,0.003995083426334922,0.5243747850514453,9/30/2019,0.003995083426334922,0.012645272931875793,0.02061994289058562,0.016700049709597826,0.0227723171530607,1.6492554570081337,2.7064711714777228
1739,0.005368847312102076,0.6004432336467326,10/3/2019,0.005368847312102076,0.014746774101442128,0.024199840484536037,0.019558500439691238,0.026725895677380394,1.6492554570081337,2.7064711714777228
1740,0.013831993578131918,1.5775068161247165,10/4/2019,0.013831993578131918,0.014461104482626837,0.02373104919777372,0.019179619653509065,0.026208170486899048,1.6492554570081337,2.7064711714777228
1743,0.005950191976976882,0.6562037880780571,10/9/2019,0.005950191976976882,0.01495478503258474,0.024541191841657508,0.01983438327753952,0.027102878358964196,1.6492554570081337,2.7064711714777228
1744,0.006736553413249524,0.7559512198225005,10/10/2019,0.006736553413249524,0.014697109002400018,0.024118338763129035,0.019492630110711465,0.026635886550863946,1.6492554570081337,2.7064711714777228
1745,0.011329427999776431,1.2880133981824182,10/11/2019,0.011329427999776431,0.014506930579898903,0.02380625101726212,0.019240398352462443,0.026291222107990536,1.6492554570081337,2.7064711714777228
1747,0.008956669969175213,1.0297209178133668,10/15/2019,0.008956669969175213,0.014345476106915828,0.023541300020872805,0.019026262883979152,0.02599861469623327,1.6492554570081337,2.7064711714777228
1749,0.0005740645838523406,0.06793993014948307,10/17/2019,0.0005740645838523406,0.013723119675073238,0.0228685729194047,0.018467097324785974,0.025255666231565825,1.624116551313482,2.7064711714777228
1751,0.0024676096878430975,0.2975682074859867,10/21/2019,0.0024676096878430975,0.013381955835915253,0.02244364254847687,0.01786311216304932,0.024786380296775278,1.6137254730226762,2.7064711714777228
1753,0.00113937545118592,0.14562928202754002,10/23/2019,0.00113937545118592,0.012478643068046583,0.021174909119863392,0.016832355556011605,0.023385212496632272,1.5949578594010174,2.7064711714777228
1755,0.005327251692882395,0.7231674483428365,10/25/2019,0.005327251692882395,0.011749342390950717,0.019937364662958174,0.015848606903439616,0.022018489270811663,1.5949578594010174,2.7064711714777228
1756,0.004780618091422273,0.6584541085808518,10/28/2019,0.004780618091422273,0.011579978465230251,0.019649972378736398,0.015620153072318451,0.021701098079266273,1.5949578594010174,2.7064711714777228
1757,0.00038335542811474,0.05372190858096485,10/29/2019,0.00038335542811474,0.011381497217176212,0.019313171144289414,0.015352423085954674,0.02132914047642195,1.5949578594010174,2.7064711714777228
1758,0.0034576201348661684,0.4997159022413639,10/30/2019,0.0034576201348661684,0.011035787302730983,0.018726538769255115,0.014886097367088564,0.02068127357555708,1.5949578594010174,2.7064711714777228
1760,0.010005869996215111,1.5004354134773068,11/1/2019,0.010005869996215111,0.010636206561949085,0.018048493422019387,0.014347105662181317,0.019932451729961238,1.5949578594010174,2.7064711714777228
1761,0.004457766820354703,0.6447030608110692,11/4/2019,0.004457766820354703,0.011028255731494649,0.018713758506562327,0.01487593808260113,0.02066715926899067,1.5949578594010174,2.7064711714777228
1762,0.0015551192514573486,0.2289582305562037,11/5/2019,0.0015551192514573486,0.010833197244721279,0.01838276532822064,0.014612825035318425,0.02030161598535055,1.5949578594010174,2.7064711714777228
1764,0.008397558090015078,1.3129378864444046,11/7/2019,0.008397558090015078,0.010201359419765129,0.01731060480171293,0.013760543351692722,0.01911753998290083,1.5949578594010174,2.7064711714777228
1766,0.000784094468716301,0.12372708132050508,11/11/2019,0.000784094468716301,0.010107711440734276,0.017151694298830216,0.013634222238767743,0.018942041903696655,1.5949578594010174,2.7064711714777228
1768,0.003339588575562047,0.5603371454154746,11/13/2019,0.003339588575562047,0.009505889604746942,0.01613046766273764,0.012822428915609868,0.017814216430772037,1.5949578594010174,2.7064711714777228
1770,0.007902129679959735,1.3965738423418785,11/15/2019,0.007902129679959735,0.008949623084576508,0.015313824105588568,0.011928377992075183,0.016912329059740903,1.5817013899982306,2.7064711714777228
1771,0.001190642989487234,0.20467210589217075,11/18/2019,0.001190642989487234,0.009201262005169242,0.01574440695043691,0.012263771352664958,0.01738785749139482,1.5817013899982306,2.7064711714777228
1775,0.004139125943670496,0.7781061377465768,11/22/2019,0.004139125943670496,0.008392471483249744,0.014397039810150255,0.01120741843648015,0.015899847946313644,1.5776841924720122,2.7064711714777228
1776,0.00733485234310427,1.3954810289394237,11/25/2019,0.00733485234310427,0.008292538813391663,0.014225608232556823,0.011073967015309463,0.015710521803379004,1.5615001055565445,2.2252282319536207
1777,0.0013936969720855785,0.2579264482553676,11/26/2019,0.0013936969720855785,0.008437513809637698,0.01202394663304393,0.011065909134034395,0.01577847220065806,1.5615001055565445,2.2252282319536207
1778,0.00199441984694948,0.3798919161377804,11/27/2019,0.00199441984694948,0.00819782329984137,0.011682373752304328,0.010751551912044802,0.015330241817762212,1.536403309238939,2.1854809033188296
1782,0.005671171727463786,0.9662731681319604,12/4/2019,0.005671171727463786,0.009017333086235238,0.012826846401804594,0.011690562024637637,0.016267749233175276,1.536403309238939,2.1854809033188296
1783,0.0011773843602402856,0.20100697610729953,12/5/2019,0.0011773843602402856,0.00899937535677228,0.012801302148826058,0.011667280645531344,0.01623535253263124,1.536403309238939,2.1854809033188296
1784,0.012248273411980204,2.1539941460135457,12/6/2019,0.012248273411980204,0.008736461906109265,0.01242731680123246,0.01132642532027123,0.015761042662460922,1.536403309238939,2.1854809033188296
1787,0.0009897769863527195,0.16603611266194157,12/11/2019,0.0009897769863527195,0.009308438049341746,0.013028121819634482,0.012015487434664265,0.01652301837116063,1.5615001055565445,2.1854809033188296
